Id,Louvain,Leiden,FastGreedy,Degree,Betweenness,Closeness,Eigenvector,Name
John Sulston,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
R. Ainscough,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Stephan Beck,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
David Bentley,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
John H. Burton,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Christopher Clee,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Nigel Carter,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Alan Coulson,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Rebecca Deadman,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Panos Deloukas,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Andrew Dunham,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Ian Dunham,12,13,12,0.011833677125176419,0.0008584835367145287,0.07255645784703998,0.0007800699551391218,
Richard Durbin,12,13,12,0.011073716208880686,0.00018473875415211306,0.07247853916732529,0.0007796491513892684,
Lisa French,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Darren Grafham,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Simon G. Gregory,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Tim Hubbard,12,13,12,0.016284876777765717,0.004090973315256494,0.07806495023037992,0.0011205661670365438,
Sean Humphray,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Adrienne Hunt,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Matthew C. Jones,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Christine Lloyd,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Amanda A. McMurray,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Lucy Matthews,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Simon Mercer,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Sarah Milne,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
James C. Mullikin,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Andrew J. Mungall,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
R. W. Plumb,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Mark T. Ross,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
R. Shownkeen,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Sarah Sims,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
R Waterston,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Richard K. Wilson,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
LaDeana W. Hillier,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
John D. McPherson,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Marco A. Marra,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Elaine R. Mardis,12,13,12,0.013570730648138095,0.0060543218903970015,0.07684480661328155,0.000784776570572597,
Lucinda A. Fulton,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006048,
Asif Chinwalla,13,13,12,0.021278905656280534,0.004029891647741158,0.08345297624673033,0.006047861275051961,
Kymberlie Pepin,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Warren Gish,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Stephanie L. Chissoe,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Michael C. Wendl,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Kim D. Delehaunty,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Tracie L. Miner,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Andrew Delehaunty,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Jason Kramer,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Lisa L. Cook,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Robert S. Fulton,13,13,12,0.021278905656280534,0.004029891647741158,0.08345297624673033,0.006047861275051961,
D. Johnson,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Patrick Minx,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Sandra W. Clifton,13,13,12,0.021278905656280534,0.004029891647741158,0.08345297624673033,0.006047861275051961,
Trevor Hawkins,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Elbert Branscomb,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Paul Predki,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Paul Richardson,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Sarah Wenning,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Tom Slezak,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Norman A. Doggett,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Jan‐Fang Cheng,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Anne S. Olsen,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Susan Lucas,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Christopher J. Elkin,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
Edward C. Uberbacher,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
M.E. Frazier,12,13,12,0.010748018673325373,0.0,0.07245731765478362,0.0007794839424006049,
James Robinson,12,13,12,0.0008685267614808381,2.917012417114197e-06,0.06299513590928409,1.3978393812542136e-05,
Helga Thorvaldsdóttir,12,13,12,0.0008685267614808381,2.917012417114197e-06,0.06299513590928409,1.3978393812542136e-05,
Wendy Winckler,12,13,12,0.0006513950711106286,0.0,0.06254930294809276,1.3745177714754103e-05,
Mitchell Guttman,12,13,12,0.0006513950711106286,0.0,0.06254930294809276,1.3745177714754103e-05,
Gad Getz,14,14,12,0.01411355987406362,0.00905640139546095,0.06597331171162472,3.6653451521927455e-05,
Aaron M. Wenger,12,13,12,0.00043426338074041906,0.0,0.06052483912366811,6.9400068326623135e-06,
Ahmet Zehir,14,14,12,0.010096623602214742,0.003424361933011313,0.06257566391528262,1.8989168105112686e-05,
Jessica Vamathevan,12,13,12,0.0010856584518510477,0.0,0.05785067222714198,7.055320472182049e-06,
Dominic A. Clark,12,13,12,0.0010856584518510477,0.0,0.05785067222714198,7.055320472182049e-06,
Paul Czodrowski,12,13,12,0.0010856584518510477,0.0,0.05785067222714198,7.055320472182049e-06,
Edgardo A. Ferrán,12,13,12,0.0010856584518510477,0.0,0.05785067222714198,7.055320472182049e-06,
George Lee,12,13,12,0.0010856584518510477,0.0,0.05785067222714198,7.055320472182049e-06,
Bin Li,12,13,12,0.0010856584518510477,0.0,0.05785067222714198,7.055320472182049e-06,
Anant Madabhushi,12,13,12,0.0015199218325914667,0.00024622403628951883,0.05786870969607241,7.057338216891773e-06,
Parantu K. Shah,12,13,12,0.0010856584518510477,0.0,0.05785067222714198,7.055320472182049e-06,
Michaela Spitzer,12,13,12,0.0010856584518510477,0.0,0.05785067222714198,7.055320472182049e-06,
Shanrong Zhao,12,13,12,0.0010856584518510477,0.0,0.05785067222714198,7.055320472182049e-06,
Sean R. Eddy,12,13,12,0.0003256975355553143,0.0,0.057751666798204045,6.63101596889389e-06,
Anders Krogh,12,13,12,0.0003256975355553143,0.0,0.057751666798204045,6.63101596889389e-06,
Graeme Mitchison,12,13,12,0.0003256975355553143,0.0,0.057751666798204045,6.63101596889389e-06,
Paul Flicek,15,3,3,0.012376506351101943,0.0007739845455876189,0.07279122234443701,0.0009937626007699653,
M Ridwan Amode,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Daniel Barrell,15,3,13,0.015090652480729563,0.002467699441902102,0.07807315981605983,0.018973161152412567,
Kathryn Beal,15,3,3,0.005862555639995657,6.333724770561363e-07,0.0682601762312351,0.00036068230652493984,
Konstantinos Billis,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Simon Brent,15,3,3,0.005862555639995657,6.333724770561363e-07,0.0682601762312351,0.00036068230652493984,
Denise Carvalho‐Silva,15,3,3,0.006405384865921181,1.8975101062920367e-06,0.06829157176809061,0.0003764156614686979,
Peter Clapham,15,3,3,0.006405384865921181,1.8975101062920367e-06,0.06829157176809061,0.0003764156614686979,
Guy Coates,15,3,3,0.005862555639995657,6.333724770561363e-07,0.0682601762312351,0.00036068230652493984,
Stephen Fitzgerald,15,3,3,0.006405384865921181,1.8975101062920367e-06,0.06829157176809061,0.0003764156614686979,
Laurent Gil,15,3,3,0.012593638041472153,0.0006783099311473853,0.07280549933224605,0.0007403878571614347,
Carlos García Girón,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Leo I. Gordon,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Thibaut Hourlier,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Sarah Hunt,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Nathan Johnson,15,3,3,0.006405384865921181,1.8975101062920367e-06,0.06829157176809061,0.0003764156614686979,
Thomas Juettemann,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Andreas Kähäri,15,3,3,0.0068396482466616,0.00010329333677039591,0.06909238498752099,0.0006229974405091455,
Stephen Keenan,15,3,3,0.006405384865921181,1.8975101062920367e-06,0.06829157176809061,0.0003764156614686979,
Eugene Kulesha,15,3,3,0.005536858104440343,0.0,0.06824135276136713,0.0003503505476560364,
Fergal J. Martin,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Thomas Maurel,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
William McLaren,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Daniel N. Murphy,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Rishi Nag,15,3,3,0.006405384865921181,1.8975101062920367e-06,0.06829157176809061,0.0003764156614686979,
Bert Overduin,15,3,3,0.005862555639995657,6.333724770561363e-07,0.0682601762312351,0.00036068230652493984,
Miguel Pignatelli,15,3,3,0.006405384865921181,1.8975101062920367e-06,0.06829157176809061,0.0003764156614686979,
Bethan Pritchard,15,3,3,0.005536858104440343,0.0,0.06824135276136713,0.00035035054765603644,
Emily Pritchard,15,3,3,0.005536858104440343,0.0,0.06824135276136713,0.00035035054765603644,
Harpreet Singh Riat,15,3,3,0.01096515036369558,0.00047818129992696325,0.07185420796466443,0.00048547752361662196,
Magali Ruffier,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Dan Sheppard,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Kieron Taylor,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Anja Thormann,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Stephen J. Trevanion,15,3,3,0.01096515036369558,0.00047818129992696325,0.07185420796466443,0.00048547752361662196,
Alessandro Vullo,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Steven P. Wilder,15,3,3,0.006405384865921181,1.8975101062920367e-06,0.06829157176809061,0.0003764156614686979,
Mark Wilson,15,3,3,0.005536858104440343,0.0,0.06824135276136713,0.00035035054765603644,
Amonida Zadissa,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Bronwen Aken,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Ewan Birney,15,3,14,0.010205189447399848,0.006104633870040516,0.07305625631675979,0.00076789174268273,
Fiona Cunningham,15,3,3,0.013245033112582781,0.0007149711222997833,0.07284836391825267,0.0007435998198094957,
Jennifer Harrow,15,3,3,0.006405384865921181,1.8975101062920367e-06,0.06829157176809061,0.0003764156614686979,
Javier Herrero,15,3,3,0.005536858104440343,0.0,0.06824135276136713,0.00035035054765603644,
Rhoda Kinsella,15,3,3,0.005862555639995657,6.333724770561363e-07,0.0682601762312351,0.00036068230652493984,
Matthieu Muffato,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Anne Parker,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Giulietta Spudich,15,3,3,0.007382477472587124,0.0001065659782539518,0.06912455090231964,0.0006387307954529034,
Andrew Yates,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Daniel R. Zerbino,15,3,3,0.008793833459993485,1.524655832707814e-05,0.06843005592136722,0.00044261570126429174,
Stephen M. J. Searle,15,3,3,0.005862555639995657,6.333724770561363e-07,0.0682601762312351,0.00036068230652493984,
Teri A. Manolio,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Francis S. Collins,15,3,3,0.003256975355553143,0.0002813807976260537,0.06510547020002745,1.5883687214821727e-05,
Nancy J. Cox,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
David B. Goldstein,15,3,3,0.003908370426663772,0.003784933674763406,0.06788566904635268,1.1816040743773266e-05,
Lucia A. Hindorff,15,3,3,0.007708175008142438,0.006142339476407098,0.07154261122587578,0.00033835390184530493,
David J. Hunter,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Mark I. McCarthy,15,3,3,0.003799804581478667,0.003791651049611326,0.06791050829591228,1.1819381842940523e-05,
Erin M. Ramos,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Lon R. Cardon,15,3,3,0.003256975355553143,0.003415880528069026,0.06784844422326018,1.1810917180458949e-05,
Aravinda Chakravarti,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Judy H. Cho,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Alan E. Guttmacher,15,3,3,0.0030398436651829334,0.00015817447690132935,0.06509405319516992,1.5881474693872042e-05,
Augustine Kong,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Leonid Kruglyak,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Charles N. Rotimi,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Montgomery Slatkin,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
David Valle,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Alice S. Whittemore,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Michael Boehnke,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Andrew G. Clark,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Evan E. Eichler,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Greg Gibson,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Jonathan L. Haines,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Trudy F. C. Mackay,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Steven A. McCarroll,15,3,3,0.002822711974812724,0.0,0.0648665510433301,1.1800746807132101e-05,
Peter M. Visscher,15,3,3,0.0033655412007382477,0.00023813927403213168,0.06492327736693598,1.1809211469613679e-05,
Barbara A. Methé,13,15,15,0.018347627836282705,0.0026074205585595524,0.0798706483798723,0.006113844700219632,
William Nelson,13,15,15,0.018347627836282705,0.0026074205585595524,0.0798706483798723,0.006113844700219632,
Mihai Pop,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164239,
Heather H. Creasy,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164239,
Michelle Giglio,16,16,13,0.026598632070350667,0.006484171533987664,0.07846096773313391,0.09764709771949436,
Curtis Huttenhower,13,15,16,0.023341656714797526,0.0077320429217555406,0.08177086426819177,0.006002771886567435,
Dirk Gevers,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Joseph F. Petrosino,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Sahar Abubucker,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Jonathan H. Badger,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Ashlee M. Earl,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Michael G. FitzGerald,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Kymberlie Hallsworth-Pepin,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Elizabeth A. Lobos,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Ramana Madupu,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Vincent Magrini,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
John C. Martin,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Makedonka Mitreva,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Donna M. Muzny,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Erica Sodergren,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
James Versalovic,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Aye Wollam,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Kim C. Worley,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Jennifer R. Wortman,13,15,13,0.017044837694061447,0.0021885457030208413,0.07918908551369738,0.023907837146496812,
Sarah Young,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Qiandong Zeng,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Kjersti M. Aagaard,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Olukemi O. Abolude,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Emma Allen‐Vercoe,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Eric J. Alm,13,15,16,0.021387471501465638,0.005801787876900319,0.08047671292042417,0.005992985156267411,
Lucia Alvarado,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Gary L. Andersen,13,15,15,0.011507979589621105,0.0001495968712519143,0.07489887779367564,0.005436651942599068,
Scott Anderson,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Elizabeth L. Appelbaum,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
Harindra Arachchi,13,15,15,0.010748018673325373,0.0,0.07469540966806651,0.005417941357164238,
